expected_index,actual_index,side,expected_timestamp_utc,actual_timestamp_utc,expected_exit_timestamp_utc,actual_exit_timestamp_utc,expected_entry_price,actual_entry_price,expected_exit_price,actual_exit_price,expected_pnl_pips,actual_pnl_pips,expected_exit_reason,actual_exit_reason,exit_reason_match,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price,expected_same_bar_collision,actual_same_bar_collision,same_bar_collision_match,expected_collision_resolution,baseline_expected_exit_timestamp_utc,baseline_expected_exit_price,baseline_expected_pnl_pips,baseline_expected_exit_reason,baseline_expected_stop_loss_price,baseline_expected_take_profit_price,comparison_basis,boundary_ambiguous_close_timing,boundary_ambiguous_exit_semantics,entry_price_delta_pips,exit_price_delta_pips,fill_delta_pips,close_timing_delta_seconds,breach_entry_price,breach_exit_price,breach_fill_delta,breach_close_timing,breach_exit_reason,breach_same_bar_collision,breach_any,likely_cause
582,583,short,2026-03-09T13:58:00Z,2026-03-09T13:58:00Z,2026-03-09T14:01:00Z,2026-03-09T14:01:40Z,1.15568,1.15568,1.15638,1.15638,-7.0,-7.0,stop_loss,stop_loss,True,1.15638,1.15638,1.15328,1.15328,False,False,True,,2026-03-09T14:01:00Z,1.15638,-7.0,stop_loss,1.15638,1.15328,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
583,584,long,2026-03-10T08:00:00Z,2026-03-10T08:00:00Z,2026-03-10T09:28:00Z,2026-03-10T09:28:40Z,1.16206,1.16206,1.16446,1.16446,24.0,24.0,take_profit,take_profit,True,1.16136,1.16136,1.16446,1.16446,False,False,True,,2026-03-10T09:28:00Z,1.16446,24.0,take_profit,1.16136,1.16446,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
584,585,long,2026-03-10T09:29:00Z,2026-03-10T09:29:00Z,2026-03-10T11:59:00Z,2026-03-10T11:59:00Z,1.16451,1.16452,1.16529,1.16529,7.8,7.7,timeout,timeout,True,1.16381,1.16382,1.16691,1.16692,False,False,True,,2026-03-10T11:59:00Z,1.16529,7.8,timeout,1.16381,1.16691,baseline_executable,False,False,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
585,586,short,2026-03-10T12:01:00Z,2026-03-10T12:01:00Z,2026-03-10T12:37:00Z,2026-03-10T12:37:40Z,1.16501,1.16501,1.16261,1.16261,24.0,24.0,take_profit,take_profit,True,1.16571,1.16571,1.16261,1.16261,False,False,True,,2026-03-10T12:37:00Z,1.16261,24.0,take_profit,1.16571,1.16261,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
586,587,short,2026-03-10T12:38:00Z,2026-03-10T12:38:00Z,2026-03-10T12:39:00Z,2026-03-10T12:39:40Z,1.16211,1.16211,1.16281,1.16281,-7.0,-7.0,stop_loss,stop_loss,True,1.16281,1.16281,1.15971,1.15971,False,False,True,,2026-03-10T12:39:00Z,1.16281,-7.0,stop_loss,1.16281,1.15971,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
587,588,long,2026-03-10T12:56:00Z,2026-03-10T12:56:00Z,2026-03-10T14:06:00Z,2026-03-10T14:06:40Z,1.16361,1.16362,1.16291,1.16292,-7.0,-7.0,stop_loss,stop_loss,True,1.16291,1.16292,1.16601,1.16602,False,False,True,,2026-03-10T14:06:00Z,1.16291,-7.0,stop_loss,1.16291,1.16601,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
588,589,long,2026-03-11T08:03:00Z,2026-03-11T08:03:00Z,2026-03-11T09:05:00Z,2026-03-11T09:05:40Z,1.1636,1.16361,1.1629,1.16291,-7.0,-7.0,stop_loss,stop_loss,True,1.1629,1.16291,1.166,1.16601,False,False,True,,2026-03-11T09:05:00Z,1.1629,-7.0,stop_loss,1.1629,1.166,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
589,590,short,2026-03-11T09:06:00Z,2026-03-11T09:06:00Z,2026-03-11T09:10:00Z,2026-03-11T09:10:40Z,1.1628,1.1628,1.1635,1.1635,-7.0,-7.0,stop_loss,stop_loss,True,1.1635,1.1635,1.1604,1.1604,False,False,True,,2026-03-11T09:10:00Z,1.1635,-7.0,stop_loss,1.1635,1.1604,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
590,591,short,2026-03-11T09:14:00Z,2026-03-11T09:14:00Z,2026-03-11T09:15:00Z,2026-03-11T09:15:40Z,1.16291,1.16291,1.16361,1.16361,-7.0,-7.0,stop_loss,stop_loss,True,1.16361,1.16361,1.16051,1.16051,False,False,True,,2026-03-11T09:15:00Z,1.16361,-7.0,stop_loss,1.16361,1.16051,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
591,592,long,2026-03-11T09:16:00Z,2026-03-11T09:16:00Z,2026-03-11T09:20:00Z,2026-03-11T09:20:40Z,1.16358,1.16359,1.16288,1.16289,-7.0,-7.0,stop_loss,stop_loss,True,1.16288,1.16289,1.16598,1.16599,False,False,True,,2026-03-11T09:20:00Z,1.16288,-7.0,stop_loss,1.16288,1.16598,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
592,593,short,2026-03-11T09:21:00Z,2026-03-11T09:21:00Z,2026-03-11T11:01:00Z,2026-03-11T11:01:40Z,1.16267,1.16267,1.16027,1.16027,24.0,24.0,take_profit,take_profit,True,1.16337,1.16337,1.16027,1.16027,False,False,True,,2026-03-11T11:01:00Z,1.16027,24.0,take_profit,1.16337,1.16027,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
593,594,short,2026-03-11T11:02:00Z,2026-03-11T11:02:00Z,2026-03-11T12:40:00Z,2026-03-11T12:40:40Z,1.16025,1.16025,1.16095,1.16095,-7.0,-7.0,stop_loss,stop_loss,True,1.16095,1.16095,1.15785,1.15785,False,False,True,,2026-03-11T12:40:00Z,1.16095,-7.0,stop_loss,1.16095,1.15785,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
594,595,long,2026-03-11T12:41:00Z,2026-03-11T12:41:00Z,2026-03-11T13:11:00Z,2026-03-11T13:11:20Z,1.16103,1.16103,1.16033,1.16033,-7.0,-7.0,stop_loss,stop_loss,True,1.16033,1.16033,1.16343,1.16343,False,False,True,,2026-03-11T13:11:00Z,1.16033,-7.0,stop_loss,1.16033,1.16343,baseline_executable,False,False,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
595,596,short,2026-03-11T13:12:00Z,2026-03-11T13:12:00Z,2026-03-11T13:16:00Z,2026-03-11T13:16:40Z,1.16036,1.16036,1.16106,1.16106,-7.0,-7.0,stop_loss,stop_loss,True,1.16106,1.16106,1.15796,1.15796,False,False,True,,2026-03-11T13:16:00Z,1.16106,-7.0,stop_loss,1.16106,1.15796,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
596,597,long,2026-03-11T13:17:00Z,2026-03-11T13:17:00Z,2026-03-11T13:19:00Z,2026-03-11T13:19:40Z,1.16098,1.16098,1.16028,1.16028,-7.0,-7.0,stop_loss,stop_loss,True,1.16028,1.16028,1.16338,1.16338,False,False,True,,2026-03-11T13:19:00Z,1.16028,-7.0,stop_loss,1.16028,1.16338,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
597,598,short,2026-03-11T13:20:00Z,2026-03-11T13:20:00Z,2026-03-11T13:50:00Z,2026-03-11T13:50:40Z,1.16022,1.16022,1.16092,1.16092,-7.0,-7.0,stop_loss,stop_loss,True,1.16092,1.16092,1.15782,1.15782,False,False,True,,2026-03-11T13:50:00Z,1.16092,-7.0,stop_loss,1.16092,1.15782,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
598,599,long,2026-03-12T08:02:00Z,2026-03-12T08:02:00Z,2026-03-12T10:32:00Z,2026-03-12T10:32:00Z,1.15436,1.15436,1.15484,1.15484,4.8,4.8,timeout,timeout,True,1.15366,1.15366,1.15676,1.15676,False,False,True,,2026-03-12T10:32:00Z,1.15484,4.8,timeout,1.15366,1.15676,baseline_executable,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
599,600,short,2026-03-12T10:34:00Z,2026-03-12T10:34:00Z,2026-03-12T11:26:00Z,2026-03-12T11:26:40Z,1.15477,1.15477,1.15547,1.15547,-7.0,-7.0,stop_loss,stop_loss,True,1.15547,1.15547,1.15237,1.15237,False,False,True,,2026-03-12T11:26:00Z,1.15547,-7.0,stop_loss,1.15547,1.15237,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
600,601,long,2026-03-12T11:27:00Z,2026-03-12T11:27:00Z,2026-03-12T13:57:00Z,2026-03-12T13:57:00Z,1.1555,1.15551,1.15539,1.15539,-1.1,-1.2,timeout,timeout,True,1.1548,1.15481,1.1579,1.15791,False,False,True,,2026-03-12T13:57:00Z,1.15539,-1.1,timeout,1.1548,1.1579,baseline_executable,False,False,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
601,602,short,2026-03-13T08:03:00Z,2026-03-13T08:03:00Z,2026-03-13T09:06:00Z,2026-03-13T09:06:40Z,1.15005,1.15005,1.14765,1.14765,24.0,24.0,take_profit,take_profit,True,1.15075,1.15075,1.14765,1.14765,False,False,True,,2026-03-13T09:06:00Z,1.14765,24.0,take_profit,1.15075,1.14765,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
602,603,short,2026-03-13T09:07:00Z,2026-03-13T09:07:00Z,2026-03-13T10:04:00Z,2026-03-13T10:04:40Z,1.14762,1.14762,1.14522,1.14522,24.0,24.0,take_profit,take_profit,True,1.14832,1.14832,1.14522,1.14522,False,False,True,,2026-03-13T10:04:00Z,1.14522,24.0,take_profit,1.14832,1.14522,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
603,604,short,2026-03-13T10:05:00Z,2026-03-13T10:05:00Z,2026-03-13T11:14:00Z,2026-03-13T11:14:40Z,1.14507,1.14507,1.14577,1.14577,-7.0,-7.0,stop_loss,stop_loss,True,1.14577,1.14577,1.14267,1.14267,False,False,True,,2026-03-13T11:14:00Z,1.14577,-7.0,stop_loss,1.14577,1.14267,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
604,605,long,2026-03-13T11:15:00Z,2026-03-13T11:15:00Z,2026-03-13T11:44:00Z,2026-03-13T11:44:40Z,1.14588,1.14588,1.14518,1.14518,-7.0,-7.0,stop_loss,stop_loss,True,1.14518,1.14518,1.14828,1.14828,False,False,True,,2026-03-13T11:44:00Z,1.14518,-7.0,stop_loss,1.14518,1.14828,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
605,606,short,2026-03-13T11:45:00Z,2026-03-13T11:45:00Z,2026-03-13T12:02:00Z,2026-03-13T12:02:40Z,1.14522,1.14522,1.14592,1.14592,-7.0,-7.0,stop_loss,stop_loss,True,1.14592,1.14592,1.14282,1.14282,False,False,True,,2026-03-13T12:02:00Z,1.14592,-7.0,stop_loss,1.14592,1.14282,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
606,607,long,2026-03-13T12:03:00Z,2026-03-13T12:03:00Z,2026-03-13T12:27:00Z,2026-03-13T12:27:40Z,1.14598,1.14599,1.14528,1.14529,-7.0,-7.0,stop_loss,stop_loss,True,1.14528,1.14529,1.14838,1.14839,False,False,True,,2026-03-13T12:27:00Z,1.14528,-7.0,stop_loss,1.14528,1.14838,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
607,608,short,2026-03-13T12:28:00Z,2026-03-13T12:28:00Z,2026-03-13T12:47:00Z,2026-03-13T12:47:40Z,1.14533,1.14533,1.14603,1.14603,-7.0,-7.0,stop_loss,stop_loss,True,1.14603,1.14603,1.14293,1.14293,False,False,True,,2026-03-13T12:47:00Z,1.14603,-7.0,stop_loss,1.14603,1.14293,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
608,609,long,2026-03-13T12:48:00Z,2026-03-13T12:48:00Z,2026-03-13T14:45:00Z,2026-03-13T14:45:40Z,1.14611,1.14612,1.14851,1.14852,24.0,24.0,take_profit,take_profit,True,1.14541,1.14542,1.14851,1.14852,False,False,True,,2026-03-13T14:45:00Z,1.14851,24.0,take_profit,1.14541,1.14851,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
609,610,short,2026-03-16T08:01:00Z,2026-03-16T08:01:00Z,2026-03-16T10:23:00Z,2026-03-16T10:23:40Z,1.14331,1.14331,1.14401,1.14401,-7.0,-7.0,stop_loss,stop_loss,True,1.14401,1.14401,1.14091,1.14091,False,False,True,,2026-03-16T10:23:00Z,1.14401,-7.0,stop_loss,1.14401,1.14091,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
610,611,long,2026-03-16T10:24:00Z,2026-03-16T10:24:00Z,2026-03-16T10:41:00Z,2026-03-16T10:41:20Z,1.14429,1.1443,1.14359,1.1436,-7.0,-7.0,stop_loss,stop_loss,True,1.14359,1.1436,1.14669,1.1467,False,False,True,,2026-03-16T10:41:00Z,1.14359,-7.0,stop_loss,1.14359,1.14669,baseline_executable,False,False,0.1,0.1,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
611,612,long,2026-03-16T10:49:00Z,2026-03-16T10:49:00Z,2026-03-16T12:20:00Z,2026-03-16T12:20:40Z,1.14439,1.1444,1.14679,1.1468,24.0,24.0,take_profit,take_profit,True,1.14369,1.1437,1.14679,1.1468,False,False,True,,2026-03-16T12:20:00Z,1.14679,24.0,take_profit,1.14369,1.14679,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
612,613,long,2026-03-16T12:21:00Z,2026-03-16T12:21:00Z,2026-03-16T14:51:00Z,2026-03-16T14:51:00Z,1.1469,1.14691,1.14765,1.14765,7.5,7.4,timeout,timeout,True,1.1462,1.14621,1.1493,1.14931,False,False,True,,2026-03-16T14:51:00Z,1.14765,7.5,timeout,1.1462,1.1493,baseline_executable,False,False,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
613,614,short,2026-03-17T08:00:00Z,2026-03-17T08:00:00Z,2026-03-17T09:08:00Z,2026-03-17T09:06:20Z,1.14794,1.14794,1.14864,1.14864,-7.0,-7.0,stop_loss,stop_loss,True,1.14864,1.14864,1.14554,1.14554,False,False,True,,2026-03-17T09:08:00Z,1.14864,-7.0,stop_loss,1.14864,1.14554,baseline_executable,False,False,0.0,0.0,0.0,100.0,False,False,False,False,False,False,False,within_tolerance
614,615,long,2026-03-17T09:07:00Z,2026-03-17T09:07:00Z,2026-03-17T10:43:00Z,2026-03-17T10:43:40Z,1.14857,1.14857,1.15097,1.15097,24.0,24.0,take_profit,take_profit,True,1.14787,1.14787,1.15097,1.15097,False,False,True,,2026-03-17T10:43:00Z,1.15097,24.0,take_profit,1.14787,1.15097,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
615,616,long,2026-03-17T10:44:00Z,2026-03-17T10:44:00Z,2026-03-17T13:14:00Z,2026-03-17T13:14:00Z,1.15086,1.15087,1.15114,1.15114,2.8,2.7,timeout,timeout,True,1.15016,1.15017,1.15326,1.15327,False,False,True,,2026-03-17T13:14:00Z,1.15114,2.8,timeout,1.15016,1.15326,baseline_executable,False,False,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
616,617,long,2026-03-17T13:15:00Z,2026-03-17T13:15:00Z,2026-03-17T14:00:00Z,2026-03-17T14:00:40Z,1.15134,1.15135,1.15064,1.15065,-7.0,-7.0,stop_loss,stop_loss,True,1.15064,1.15065,1.15374,1.15375,False,False,True,,2026-03-17T14:00:00Z,1.15064,-7.0,stop_loss,1.15064,1.15374,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
617,618,short,2026-03-18T08:35:00Z,2026-03-18T08:35:00Z,2026-03-18T10:25:00Z,2026-03-18T10:25:40Z,1.15443,1.15443,1.15203,1.15203,24.0,24.0,take_profit,take_profit,True,1.15513,1.15513,1.15203,1.15203,False,False,True,,2026-03-18T10:25:00Z,1.15203,24.0,take_profit,1.15513,1.15203,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
618,619,short,2026-03-18T10:26:00Z,2026-03-18T10:26:00Z,2026-03-18T10:35:00Z,2026-03-18T10:35:20Z,1.15183,1.15183,1.15253,1.15253,-7.0,-7.0,stop_loss,stop_loss,True,1.15253,1.15253,1.14943,1.14943,False,False,True,,2026-03-18T10:35:00Z,1.15253,-7.0,stop_loss,1.15253,1.14943,baseline_executable,False,False,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
619,620,long,2026-03-18T10:36:00Z,2026-03-18T10:36:00Z,2026-03-18T13:06:00Z,2026-03-18T13:06:00Z,1.15246,1.15247,1.15445,1.15445,19.9,19.8,timeout,timeout,True,1.15176,1.15177,1.15486,1.15487,False,False,True,,2026-03-18T13:06:00Z,1.15445,19.9,timeout,1.15176,1.15486,baseline_executable,False,False,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
620,621,long,2026-03-18T13:09:00Z,2026-03-18T13:09:00Z,2026-03-18T13:27:00Z,2026-03-18T13:27:40Z,1.15451,1.15451,1.15381,1.15381,-7.0,-7.0,stop_loss,stop_loss,True,1.15381,1.15381,1.15691,1.15691,False,False,True,,2026-03-18T13:27:00Z,1.15381,-7.0,stop_loss,1.15381,1.15691,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
621,622,short,2026-03-18T13:28:00Z,2026-03-18T13:28:00Z,2026-03-18T13:32:00Z,2026-03-18T13:32:40Z,1.15344,1.15344,1.15414,1.15414,-7.0,-7.0,stop_loss,stop_loss,True,1.15414,1.15414,1.15104,1.15104,False,False,True,,2026-03-18T13:32:00Z,1.15414,-7.0,stop_loss,1.15414,1.15104,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
622,623,long,2026-03-18T13:42:00Z,2026-03-18T13:42:00Z,2026-03-18T14:08:00Z,2026-03-18T14:08:40Z,1.15415,1.15417,1.15345,1.15347,-7.0,-7.0,stop_loss,stop_loss,True,1.15345,1.15347,1.15655,1.15657,False,False,True,,2026-03-18T14:08:00Z,1.15345,-7.0,stop_loss,1.15345,1.15655,baseline_executable,False,False,0.2,0.2,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
623,624,short,2026-03-19T08:02:00Z,2026-03-19T08:02:00Z,2026-03-19T08:14:00Z,2026-03-19T08:14:40Z,1.14649,1.14649,1.14719,1.14719,-7.0,-7.0,stop_loss,stop_loss,True,1.14719,1.14719,1.14409,1.14409,False,False,True,,2026-03-19T08:14:00Z,1.14719,-7.0,stop_loss,1.14719,1.14409,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
624,625,long,2026-03-19T08:15:00Z,2026-03-19T08:15:00Z,2026-03-19T08:33:00Z,2026-03-19T08:33:40Z,1.14726,1.14727,1.14656,1.14657,-7.0,-7.0,stop_loss,stop_loss,True,1.14656,1.14657,1.14966,1.14967,False,False,True,,2026-03-19T08:33:00Z,1.14656,-7.0,stop_loss,1.14656,1.14966,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
625,626,short,2026-03-19T08:34:00Z,2026-03-19T08:34:00Z,2026-03-19T09:08:00Z,2026-03-19T09:08:40Z,1.14639,1.14639,1.14709,1.14709,-7.0,-7.0,stop_loss,stop_loss,True,1.14709,1.14709,1.14399,1.14399,False,False,True,,2026-03-19T09:08:00Z,1.14709,-7.0,stop_loss,1.14709,1.14399,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
626,627,long,2026-03-19T09:09:00Z,2026-03-19T09:09:00Z,2026-03-19T09:11:00Z,2026-03-19T09:11:40Z,1.14717,1.14718,1.14647,1.14648,-7.0,-7.0,stop_loss,stop_loss,True,1.14647,1.14648,1.14957,1.14958,False,False,True,,2026-03-19T09:11:00Z,1.14647,-7.0,stop_loss,1.14647,1.14957,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
627,628,long,2026-03-19T09:16:00Z,2026-03-19T09:16:00Z,2026-03-19T09:32:00Z,2026-03-19T09:32:40Z,1.14713,1.14714,1.14643,1.14644,-7.0,-7.0,stop_loss,stop_loss,True,1.14643,1.14644,1.14953,1.14954,False,False,True,,2026-03-19T09:32:00Z,1.14643,-7.0,stop_loss,1.14643,1.14953,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
628,629,short,2026-03-19T09:33:00Z,2026-03-19T09:33:00Z,2026-03-19T11:21:00Z,2026-03-19T11:21:40Z,1.14649,1.14649,1.14719,1.14719,-7.0,-7.0,stop_loss,stop_loss,True,1.14719,1.14719,1.14409,1.14409,False,False,True,,2026-03-19T11:21:00Z,1.14719,-7.0,stop_loss,1.14719,1.14409,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
629,630,long,2026-03-19T11:22:00Z,2026-03-19T11:22:00Z,2026-03-19T11:25:00Z,2026-03-19T11:25:40Z,1.14797,1.14798,1.14727,1.14728,-7.0,-7.0,stop_loss,stop_loss,True,1.14727,1.14728,1.15037,1.15038,False,False,True,,2026-03-19T11:25:00Z,1.14727,-7.0,stop_loss,1.14727,1.15037,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
630,631,short,2026-03-19T11:30:00Z,2026-03-19T11:30:00Z,2026-03-19T11:32:00Z,2026-03-19T11:32:40Z,1.1461,1.1461,1.1468,1.1468,-7.0,-7.0,stop_loss,stop_loss,True,1.1468,1.1468,1.1437,1.1437,False,False,True,,2026-03-19T11:32:00Z,1.1468,-7.0,stop_loss,1.1468,1.1437,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
631,632,long,2026-03-19T11:41:00Z,2026-03-19T11:41:00Z,2026-03-19T14:11:00Z,2026-03-19T14:11:00Z,1.14707,1.14708,1.14775,1.14775,6.8,6.7,timeout,timeout,True,1.14637,1.14638,1.14947,1.14948,False,False,True,,2026-03-19T14:11:00Z,1.14775,6.8,timeout,1.14637,1.14947,baseline_executable,False,False,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
632,633,long,2026-03-20T08:03:00Z,2026-03-20T08:03:00Z,2026-03-20T10:33:00Z,2026-03-20T10:33:00Z,1.15572,1.15573,1.15731,1.15731,15.9,15.8,timeout,timeout,True,1.15502,1.15503,1.15812,1.15813,False,False,True,,2026-03-20T10:33:00Z,1.15731,15.9,timeout,1.15502,1.15812,baseline_executable,False,False,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
633,634,short,2026-03-20T10:34:00Z,2026-03-20T10:34:00Z,2026-03-20T11:54:00Z,2026-03-20T11:54:40Z,1.15723,1.15723,1.15483,1.15483,24.0,24.0,take_profit,take_profit,True,1.15793,1.15793,1.15483,1.15483,False,False,True,,2026-03-20T11:54:00Z,1.15483,24.0,take_profit,1.15793,1.15483,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
634,635,short,2026-03-20T11:55:00Z,2026-03-20T11:55:00Z,2026-03-20T12:40:00Z,2026-03-20T12:40:40Z,1.15481,1.15481,1.15551,1.15551,-7.0,-7.0,stop_loss,stop_loss,True,1.15551,1.15551,1.15241,1.15241,False,False,True,,2026-03-20T12:40:00Z,1.15551,-7.0,stop_loss,1.15551,1.15241,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
635,636,long,2026-03-20T12:41:00Z,2026-03-20T12:41:00Z,2026-03-20T13:42:00Z,2026-03-20T13:42:40Z,1.15551,1.15552,1.15791,1.15792,24.0,24.0,take_profit,take_profit,True,1.15481,1.15482,1.15791,1.15792,False,False,True,,2026-03-20T13:42:00Z,1.15791,24.0,take_profit,1.15481,1.15791,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
636,637,long,2026-03-20T13:43:00Z,2026-03-20T13:43:00Z,2026-03-20T13:50:00Z,2026-03-20T13:50:40Z,1.158,1.15801,1.1573,1.15731,-7.0,-7.0,stop_loss,stop_loss,True,1.1573,1.15731,1.1604,1.16041,False,False,True,,2026-03-20T13:50:00Z,1.1573,-7.0,stop_loss,1.1573,1.1604,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
637,638,short,2026-03-20T13:52:00Z,2026-03-20T13:52:00Z,2026-03-20T14:07:00Z,2026-03-20T14:07:40Z,1.15675,1.15675,1.15745,1.15745,-7.0,-7.0,stop_loss,stop_loss,True,1.15745,1.15745,1.15435,1.15435,False,False,True,,2026-03-20T14:07:00Z,1.15745,-7.0,stop_loss,1.15745,1.15435,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
638,639,short,2026-03-23T08:01:00Z,2026-03-23T08:01:00Z,2026-03-23T09:38:00Z,2026-03-23T09:38:40Z,1.1533,1.1533,1.154,1.154,-7.0,-7.0,stop_loss,stop_loss,True,1.154,1.154,1.1509,1.1509,False,False,True,,2026-03-23T09:38:00Z,1.154,-7.0,stop_loss,1.154,1.1509,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
639,640,long,2026-03-23T09:39:00Z,2026-03-23T09:39:00Z,2026-03-23T09:53:00Z,2026-03-23T09:53:40Z,1.1539,1.15391,1.1532,1.15321,-7.0,-7.0,stop_loss,stop_loss,True,1.1532,1.15321,1.1563,1.15631,False,False,True,,2026-03-23T09:53:00Z,1.1532,-7.0,stop_loss,1.1532,1.1563,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
640,641,short,2026-03-23T09:54:00Z,2026-03-23T09:54:00Z,2026-03-23T10:11:00Z,2026-03-23T10:11:40Z,1.15288,1.15288,1.15358,1.15358,-7.0,-7.0,stop_loss,stop_loss,True,1.15358,1.15358,1.15048,1.15048,False,False,True,,2026-03-23T10:11:00Z,1.15358,-7.0,stop_loss,1.15358,1.15048,baseline_executable,False,False,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
641,642,long,2026-03-23T10:12:00Z,2026-03-23T10:12:00Z,2026-03-23T11:00:00Z,2026-03-23T11:00:40Z,1.15359,1.1536,1.15289,1.1529,-7.0,-7.0,stop_loss,stop_loss,True,1.15289,1.1529,1.15599,1.156,False,False,True,,2026-03-23T11:00:00Z,1.15289,-7.0,stop_loss,1.15289,1.15599,baseline_executable,False,False,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
